,Tweets
496,@LAMBRADLEY @TheWeirdTeacher Oh me too… the only reason I’m kind of okay is that I’m recovering from Covid and hopefully have a tiny bit of immunity now.
497,Network health expert warns AGAINST COVID boosters https://t.co/yWFgje1ARR
498,"@RepSwalwell To control #COVID; people were asked to avoid those places until a vaccine was created &amp; then to still wear a mask in certain circumstances.

They didn’t; &amp; we’re a million dead into that &amp; still counting.

Looks like the right is just trying to keep the rest of us from…living."
499,"*4* shots and he still came down with COVID?  Even a ""smart"" man can be so stupid to believe these vaccines are helpful. https://t.co/r7Ay0UKBVe"
500,@JaketheSweeper @onlythefactssir @JeffBezos Resolved what? The baby formula issue has nothing to do with covid.  And i'll bet Bill Gates said no such thing.
501,"@ConceptualJames Last I heard, he was covid positive a few days ago.
Pray for Covid guys."
502,"Shanghai aims to reopen more businesses shut by COVID, Beijing battles on https://t.co/dzfallQbbP"
503,"@Emma_Hurt Kemp also claims he never shut down the economy, that only Stacey Abrams wanted it shut down. Does Kemp even realize he contradicts himself? Also, there's a reason Georgia has more COVID deaths than more populous states.   ;-)"
504,So basically we’re gonna die of a bullet or Covid? https://t.co/QcvjO7Ndow https://t.co/7ZnKPuilvc
505,What happens if I catch COVID in election week? How is phone voting going to work? https://t.co/14mGtgIl1t via @ABCaustralia
506,@mimoyd1 It's just one fucking thing after another. I haven't even posted half the 2022 stuff going on here. It's just RELENTLESS. Hoping you heal soon. But I know so many more of our friends will be getting COVID soon because the govt &amp; most people have given up stopping transmission.
507,@OGRolandRat Wanna know what's crazy? I completely lost my inner-voice and the ability to see things from thinking when I had a really bad reaction to the Pfizer covid shot. After the first one I had several seizures a few weeks after getting it. With horrible headaches leading up to it.
508,@CharollaisRams They cannot blame this one on covid.
509,"Let the media tell it...EVERYONE is either dying or going to die from #massshootings or #COVID....or both. I'm sick of turning the news on and that's all they wanna talk about. 28 minutes of bad or fearful shit, 1.5 minutes of a feel good story."
510,"@pattonoswalt That's what Covid lockdowns were for, no?"
511,"@loscharlos @Wright1983Jon @MayoClinic I am in a hard hit area in Lombardy and literally most people I know (first wave, no treatment, no vaccination) have, or had, Long Covid or is, literally, dead. My sample is skewed because we had a severe event with no medical care and many people in my ""sample"" -"
512,@beomgyuluvr61 if you have covid I will kill you
513,"@BelleStruts That bitch is beautiful!   We priced a pool several years ago, it was over $50,000, so we kept the boat!  During Covid, I counted at least 20 pools being put in in our old community."
514,"@SomeIdiotWrote @CKluczinske @JeffBezos That’s ridiculous.  At the end of the Trump admin, inflation was at 1.4%.  And he had a year of covid with broad government shut downs.  At the end of one year of the biden admin, inflation was over 7%.  That was BEFORE putin invaded Ukraine.  It is Biden’s fault."
515,"@GerardDelaney39 I would take one for hiv if thy ever get a  vaccine to stop you getting it or reduce its deadly effects,When you consider hiv is a huge killer worldwide, were countries have poor access to  hiv treatments. But not another for covid."
516,"Looks like COVID cancelled our trip for us anyway 🤷‍♀️🙃

If you need me I’ll be wallowing for the foreseeable. https://t.co/N6sjI8UwRe"
517,Stop dismissing the risk of long covid https://t.co/yYSzaoyctM
518,"@tappnfast @Huey803329021 @siimonrampe @ricky4001cs @lifewave98 @elliot_elraid66 @AP Every other nation? No nation is our size or as diverse and has a grip on gun control. 
If you’re cool allowing the government to impose whatever “laws” like the did in China for Covid and beating citizens… you should just eat that barrel"
519,🇨🇳❗️*SHANGHAI FINDS NO NEW COVID CASES OUTSIDE QUARANTINE
520,I’ve been over here taking hella allergy meds thinking my allergies flaring up and I have fuckin covid lmao wtf
521,"@PerriW2345 @10NewsFirst @Stela_Todorovic Short term increase is no issue, wait 6 months..  Fact is they will keep increasing anyway due to inflation which will keep going because China lied to the world about covid"
522,"@WhiteHouse Thanks to Trump's Operation Warp speed you got the vaccines. You failed to get people vaccinated fast enough and in the numbers to kill Covid, just like your failure to have Covid tests and baby formulas for our babies. There was peace and prosperity under Trump."
523,"@loscharlos @pleasetellmeM There are over 130 million Americans who have never gotten COVID, surely you can find enough to participate in such a study"
524,"18-Year-Old Plays Drums for Oakland, CA Pearl Jam Concert After Band’s Drummer Gets COVID https://t.co/IurDDKU9nZ @999ktdy"
525,"While Bill Gates writes books on how to prevent the next pandemic, his greatest FANS, Fauci, the MSM and the Joe Biden regime are all very busy struggling  to keep COVID relevant in its 3rd year of existence heading into the midterms. Welcome to the simulation. Hmmm."
526,"Now it's my housemate's turn to be exposed to a positive person - last Saturday. My mask is going on and the doors are staying open.
Another four days of a nail-biting, ""Did she or didn't she get Covid?""
This in a country that's leading the 🌏 in cases."
527,These aren’t covid deaths https://t.co/TV3yzfUlba
528,@kunscoke now just need u to be covid free!!!!
529,@AncientWiseSifu @elonmusk That's what I'm doing? Why else do you think I have doubts about COVID? While I also have no doubts about objective sciences like gravity and thermodynamics which I can easily test at home with simple materials? It's literally my aptitude for science that makes me doubt it.
530,"@bison_bitcoin @jenniferatntd The majority of the people support 0-Covid. Which is not something you will hear in the 24/7 anti-China media bubble. The US have 1million+ dead already. If China didn't impose quarantine requirements, they could have 4.5million dead by now. That's not acceptable to the Chinese."
531,@pulte Why does Covid hurt so much;*(
532,"@wweisawesome123 @Autism @NicolaSturgeon @BillBailey @MaryLTrump @jaketapper @piersmorgan @davidmweissman @jk_rowling @KarlTurnerMP @MuellerSheWrote I lost my husband to Covid.  I have really difficult times and some peaceful.  There are so many unknowns in my future that I have developed anxiety.  I try during these times to breathe, acknowledge 5 things I can small, see. I wish u the best.  BREATHE!"
533,@Murathe_David_ Where is kemsa and covid funds mzee
534,"@LADM1998 @steveodm82 @DrStephR @discoball2000 @sallymcmanus This chart https://t.co/L28j9z31s7 shows the overall death rate from any cause. If there was a spike in deaths '20-21, I would agree with you, but there isn't. This provides some credibility to the covid deaths statistic."
535,"Zero covid. Starving dogs eating starving cats, and humans locked up like prisoners. The failure of that concept was a huge blessing. https://t.co/VVYtLlSxcq"
536,Broooooo this flu. I do NOT want to get COVID.
537,@JonCampbellNY Pre covid-19 we anualy used to go to New York state camping as a group of 5 Canadian families. You'll understand that we all now consider America as a flyover country.  This truly saddens me to say as I've done business and traveled through much of the US. Heal thyself
538,@kinglet749 It's the fact that it's hitting the careful people that gives me pause. Covid would not be kind to me so I've been careful (on the edge of paranoid) so seeing it cut a swath through so many cautious people really makes me worry
539,North Korea reports 15 more suspected COVID-19 deaths https://t.co/NxujmNR1qr
540,@Tamzilla_52 Spencer Cox has tested positive for COVID-19... The public is concerned about how quickly the virus has jumped from human to politician. My father wanted me to have all the educational opportunities he never had… so he sent me to a girl’s school.
541,"1. Amid a weekend where we mark one million Americans dead from Covid—at least 300,000 died unnecessarily because Fox helped spread lies and misinformation—and the tragedy in Buffalo, it's worth reiterating just how dangerous Fox has become...."
542,@neguzma Yep and 80% of the population of the world either have no idea or don't care. They are so entrenched in their covid drama and stockholm syndrome with their abusers they are none the wiser. Shame really.
543,"I’m a fool

Dad is sick probably, brother is yelling and threatening me, other brother moved out today with my help, and I have covid.

I guess it’s only natural I’d create delusions in my head."
544,@katonthebirdapp @OGly18406849 @SharisseLynas @kay Then you can seek help for that sounds unstable 🤷‍♀️ a covid jab or not allowed to leave the country is a totally different thing. I smoke weed and am thoughtful of where I smoke that's worse than trying to smoke a cig. Canada still doesn't stand for freedom.
545,Acknowledging my inability to remember my age has less to do with Covid or denial or time dysmorphia and everything thing to do with me being a MASSIVE FUCKING NERD https://t.co/Wy1rVEKctB
546,@ChristineB143 @Pannell64 @CarrieSweet2017 @IAPonomarenko The same ones that shut down during COVID and the the Democrats refusal to open the economy up..?
547,got COVID before my steam deck reservation hit.  Disrespectful.
548,"we know how to solve world hunger, we know how to solve the housing crisis, we know how to solve homelessness, we know how to solve global warming, we know how to solve supply chain issues, we know how to solve COVID-19, we just don't care enough. https://t.co/bVnb3L5fCj"
549,"These criminals realized that the response to the first #covid wave was fragmented - as different countries took different measures. Now they want to give @WHO unprecedented global “legal” power to ""dictate"" the rules... 

#Globalism materialized... https://t.co/HFSbH0mtEg"
550,"@Melissa_bsms @beth72 @my2cents002 @405JR Oklahoma County is GREEN on the CDC  COVID-19 Community Levels Map - to determine the impact of COVID-19 on communities and take action.

""Community Transmission levels are provided for healthcare facility use only.""

https://t.co/oJWD8slCCP"
551,"@ElaineStead First they unlock super for DV, then for Covid recovery, now for first home buyers... This is an absolute disaster."
552,Want to punish Morrison for bending over to the net zero scam and bowing to the covid mandates? https://t.co/LMxBnAlL9Y https://t.co/tS6O3z5RmV
553,@choose2carebc This is bs in bc . There short because allot of nurses know the mandatory covid shot is poison and not for your health
554,@NazPaulWA We also had 2 hot dog carts. We were given 4k in fines post covid for being open. While people shot up drugs on the street 5 feet away.
555,How many people withdrew from their super during Covid lockdowns when they really didn’t need to?
556,money for free covid testing and vaccinations. Because we will need it by October. Right now Senator Paul is pissing of defense contractors. So let him explain himself to working class people. As to why they will have to pay for these essential things. Which we will be......
557,Republicans wouldn't pass the bill. Because you know covid is over so no more funding. Well now that Rand Paul is being an asshole Joe should combine the two pieces of legislation.  Call his bluff. Let him explain to the American people why he doesn't support Ukraine or more.....
558,"Senator Rand Paul is holding up 40 billion 💵 in military aid to Ukraine. But I don't care about that. What's important is the 10 billion in covid funding that was originally attached to the bill. President Biden separated the covid 💰 from the military aid,thinking that......"
559,"it’s finally happened yall, i got COVID /:"
560,@chell1459 @drscottjensen your Former Asst Football coach was proud of his decision to kill people in LTC facilities by sending in patients with diagnosed COVID...he KILLED thousands of people...tell me who is more dangerous?  Dr Jensen didn't kill anyone...but he's blocked from TikTok
561,The Buffalo NY scumbag claimed in the 180-page diatribe that he was “radicalized” on the internet while he was bored during the early days of the COVID-19 pandemic.
562,"Covid really messed my nose up, sometimes I can’t smell anything 🙄"
563,"@aschiff @Thoughtfulnz I can almost handle the idea that we might all catch covid regularly for the rest of our lives if I only knew the first bout was the worst, but the idea that I'll be sicker each time until eventually I'm old and frail enough for it to kill me is incredibly depressing."
564,@MattWalshBlog Caught COVID and racism at the same time. Guess you can blame China for this right? FOH.
565,@_Shakelia That shit help After Covid frfr
566,"Today's Covid Wordcloud: 05-15-2022
Confirmed Cases (US): 82,437,716 https://t.co/x1tIeSX0LB"
567,Daily Confirmed Covid Cases per 1K Population by County For IL   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/8s9nnOX9Cj
568,"@ResistanceCats There was one in Manitoba who came home from the occupation with Covid, and did die."
569,@BennyRubble @OccupyDemocrats Now we know he was trying to expose you go COVID.
570,"@Suv2015 @sarahbeth345 I'm in a similar situation. If I didn't have a government job, covid would be over for me. https://t.co/9kemIdapHc"
571,"after coming home to covid and having to miss work, we currently have no money or food in the house. i know i ask a lot on here, but honestly we’re broke. if anybody can help us eat something we’d really appreciate it https://t.co/5IWgmatXcx"
572,@deltadeviant @pb_lilac During peak COVID it was definitely there. Had my roommate get called out for being Chinese and stuff. Fr felt like I had to hold in my coughs and sneezes or else I get kicked out of anywhere
573,"They didn't care about how many of their viewers got COVID from their antivax nonsense. A shooting at the behest of their race baiting isn't going to do shit to the conscience they don't already possess… I mean until it happens live on the air in their studio.
BTW, that was the"
574,Hong Kong traces Covid in sewage. here’s why https://t.co/VoBA52YeLE
575,"In the absence of that, in countries with excellent death registration systems (e.g. most high income countries), the number of deaths with Covid on death certificate remains the most straightforward measure of Covid deaths. 11/11"
576,Hong Kong traces Covid in sewage. here’s why https://t.co/HDdjSCQINA
577,"@saffyishere @IpseDixitCicero Some, not many. 
She has seen the results of Covid and has no wish to be like the kids who have had it."
578,"8 MORE DEATHS                   

North Korea reports 8 more deaths, issues with medicine supply amid Covid outbreak: KCNA (state media). | via AFP

#COVID19
#NorthKorea
#DailyTribune https://t.co/6K7kOiFvYa"
579,"@FNTpepper @JGillRay @donweinland Population, death rate from Covid per million,
NZ: 5 million, 185
China: 1.439 billion, 4
India: 1.405 billion, 373
US: 334 million, 3068

Again, no country has better covid-19 pandemic measures than China considering its size and population."
580,"“North Korea is particularly vulnerable to the pandemic, owing to poor healthcare infrastructure &amp; widespread malnourishment.

The country has rejected nearly two million Covid vaccines promised by the Covax initiative, a program financed mostly by Western
https://t.co/ZAGRsUspLE"
581,@BBCWorld How many people died of covid in Britain?
582,"@IoloWilliams2 @AvantiWestCost The minute any capitalist business wanted a hand out during covid, capitalism doesn't work, when all your business were going to close without help, you no longer believed in capitalism. That was some real capitalism."
583,"@JohnFetterman How is that Covid vaccine treating you, you fat tattooed pos?  I guess not so well.  Stroke and blood clots.  Both Covid vaccine side effects.  Keep bragging about those safe and effective vaccines you fat brain dead retard."
584,"COVID pandemic exposed inequities involving age, race, political affiliation - ABC News https://t.co/i4tH2U4uDH"
585,@205_Strive @FedBadTNF @bigwillieisms Make excuses for keith lee having covid etc but yet Keith lee also makes videos of himself eating junk food.. makes logical sense
586,"Everyone say it with me

COVID! COVID! COVID! COVID! https://t.co/JSioma7IsB"
587,"I say a lot I wish I would have gotten to be a mom for even a month before COVID. I don’t even know what type of mom I would have been without a pandemic in the background. I always wanted to be carefree, laidback. I’d done so much research I was determined to keep up our busy"
588,"@mattgaetz Trump and Powell spend the covid pandemic carefully cushioning the rich on a pile of money, overseeing the fastest asset price inflation in history, now people start going out and spending again. Honestly what did you think was gonna happen?"
589,"Sentiment toward COVID-19 vaccines previews subsequent vaccination rates, Twitter study finds - https://t.co/L9tnmqTH9P https://t.co/XDrCClyVvP"
590,"Amid of COVID-19 epidemic and hovering seasonal rain, it seems a great time to stay home safe and sound.  In these special days, Buyie are wonderful choice for home stay.  We had prepared complementary gifts for shopping in Shixi website."
591,@RickKivari @Rumblebun @VestsCanada Ahhh really? From the ignorant “they didn’t die of covid they died of obesity” crowd? Bee please! 🤮📚🪕🪕🪕🪕🪕
592,"Instead, if you *really* want to compare you would need to separate out as many factors as possible, understand how they changed during the pandemic in each country (and why - was it covid policy? pre covid policy? chance?) 10/11"
593,@jeffgilchrist I am curious though where did the regular cold and flu is gone ???  It’s just weird that every body and everything is tested positive now days for COVID and no cold or regular flu exist anymore.
594,"@bluestein Kemp never even shut down the state's economy, and it shows. We have more deaths from COVID than states with more population than Georgia."
595,"@Dawgbot No but I have had long Covid issues since first getting it &amp; I am on an immunosuppressant. Also, we definitely have more than 200 cases in the US right now- I personally know 7 people who have it 😂 I think it should be up to each person if they want to risk catch it or not"
596,North Korea reports 15 more COVID-19 suspected deaths https://t.co/bJJdiaPPsA
597,"I have two black cars now. Didn’t prefer that color for either@ 

Limited selection of cars cause covid chip shortages,  Bidenomics, and makes waiting an expensive proposition. Prices will increase. Interest rates will rise. https://t.co/1TWC0HpG7z"
598,@FoxNews Got the a mad man out of the White House .  Deal with the economy. Got Covid under control. Put us back as the leader of the free world. Got the world to respect the US again
599,@CaptAmericaWife My friends mother was in hallways with patients that could have covid and infected others with heart conditions and other serious illness.
600,"@LemeritusPrime @Rosenlaw ""Noo not the covid shot!"" They say while in line for the like 100 other shots they have to get in the military... 😶‍🌫️"
601,@SCMPNews Obviously covid is far far faaaar away from this crowd and no need for Asia’s finest to fine anyone.
602,"@William_Munny92 @MichaelBator6 @PierrePoilievre @dckurek @jkenney Interesting numbers, showing that the jabs are not only ineffective but are obviously harmful.There is no vaccine for COVID-19."
603,@SlickestMack I guess cuz of Covid still
604,"Finally finished my #navellisweater! I got so much done when I was recovering from Covid, and then life resumed and I did very little knitting. https://t.co/wgfsdq0JCx"
605,"COVID positive governor of NY @GovKathyHochul, brings downstate variant to grieving upstate NY, unmasked speeches, hugging mourners, spreading debilitating illness to this vulnerable population. 1/n https://t.co/gnD1sNQNED"
606,@pgharris37 @NicholasTyrone The US are leading the support of Ukraine. You have the highest Covid death rate in Europe. Suggest you try some different media Pablo.
607,"@GOP And during trump's 278th round of golf, after promising if elected he'd never play, 1,223 innocent folks died of Covid, from tee off to putting out......and you didn't say shit.

Your point?"
608,just remembered ex-oomf was bragging about traveling nonstop the first 6 months of the year despite pretending to be “middle class down to earth leftist man” that also asks for money online and when i commented did covid magically just disappear or smth he unfollowed me LMFAO
609,"@johncardillo Covid was the first serious effort to soften the field. Expect more softening very soon. This baby formula, gas/grocery price thing is nothing, yet."
610,Good News. Covid 19 is evolving into milder strain.
611,"@albertlandis3 But I'm sick right now, not covid, food still tastes good and farts still stink, but I got a sinus infection from pollen I think. I have not been ill in 10 years. Are they spraying junk? I'm not taking any idiot shots."
612,"@NazPaulWA We were part owners of a gyro place downtown.  It was popular. Even after covid doordash,uber eats etc kept it very bz. We didn't work there but I started employees at 26. It had to close. Tents went up outside the door. Employees weren't safe, deliver couldn't enter. A shame"
613,"@CreighTakes 1 Doug 
2 Josh Dotlzer 
3 Kalkbrenner 
4 covid year
5 Mitch (only because of the insane range)
6 Ryan Sears 
7 Anthony Tolliver (went from pure garage to 10+ years in the NBA)
8 Kyrie Thomas 
9 Dana 
10 Arthur Kaluma 
11 so many glue guys gimme DJ
12 Doug"
614,"@BBCWorld Nonsense story, utter nonsense and are these stories that we were all locked in Covid camps lol. We had it good over here."
615,@kysjanah Praying for u. Covid sucks
616,"@BravoObsessed6 Rats carry COVID Lisa, so now she got bit AND COVID at your house.  You should clean once in a while 😂"
617,@CatInthehat002 @RobynRo41636434 God knows the truth and the unvaccinated have natural immunity after surviving COVID in 2 years being exposed to it and are healthy today!
618,"And many countries have COVID camps ready and legislated for... 

That was the final act for me, when COVID camps were legislated in Ireland in December 2021, I decided it was time I got out of Ireland. https://t.co/SiFLQVJpWC"
619,"@PattiLuPone if you're so afraid of covid then maybe you should rethink your profession  ....
Retirement maybe?"
620,"@TheKouk Low immigration causes higher wages in construction, increasing the cost of building or renovating property thus increasing house prices. I've seen it first hand doing a renovation in Covid years !! Also low immigration only seems to impact unit prices not the houses !!"
621,"Even within high income countries, these non-Covid policy factors are very different (e.g. UK has lower capacity health system, sicker population than many others). 

So you *can't* just say ""fewer (or more) excess deaths per popn means we did better (or worse) on Covid"". 9/11"
622,"820,000 COVID cases reported in North Korea, Kim warns of ‘upheaval’ after explosive outbreak - https://t.co/fwcfemOrWB"
623,"@Suzieiswright @Caroline_Connor I would base it on where do they stand on WHO,WEF,UN,NATO membership,covid,pedophiles,human trafficking etc. Oh which not many want to address.Most want to promise you the world and give you an atlas. This election is about survival,sovereignty,giving the power back to the peopl"
624,"@SBF_FTX 3 vaccines and got covid for the 2nd time because of new variant..  Heard a vaccine for the new variant isn't coming until the fall, that is a problem"
625,33 new Covid-19 cases in Gujarat https://t.co/4xiDb8l6SF
626,"The COVID-19 BA.2 variant accounts for approximately 62% of COVID-19 cases in the US, while a sub-lineage, BA.2.12.1, accounts for 37% of cases. Click to see more from @KPMG_US Center for Healthcare Regulatory Insight. #KPMGHC #ATW360 https://t.co/KlLCf4a6KX https://t.co/Cg5c959tHF"
627,@CawthornforNC Imagine how many Americans would still be alive if the gop and it’s past administration had given a shit about covid .. in of its inability to govern or even care your party is responsible for over 700k deaths
628,Hong Kong Is Tracing Covid In Sewage. Here’s Why https://t.co/ke8lhYOg33
629,"Me googling “how many days past exposure do you test for COVID?” 

Can’t make this stuff up. 

Prayers we avoid it? 

Literally can’t express how stressful &amp; scary the thought of a third round of COVID at 34wks pregnant is."
630,@EMWResearch It amazes me that 2 years in and they are still trying to push this narrative....long covid too...aka va## injured
631,"@techAU Firstly, people voting more than once is a miniscule issue. Secondly, you want the people who gave us the covid safe app to make a secure voting app?"
632,"@kyotolover12 Anti-VAX groups, that’s funny, Considering there isn’t a vaccine for COVID-19."
633,@obseligia @Lord_Bush1776 ReInfected with covid can damage the already damaged organs.
634,@rtrisheleanor @Paul_Karp Looks like a covid spreading event
635,"Why are chuggers still door knocking during COVID.

Had someone at my door last week, got me out of my bed, I answered the door, bedraggled, tell him I'm recovering from COVID and he still was started going on with his spiel.

Had to tell him to stop and that I wasn't interested."
636,covid vibes 😁 https://t.co/e1NotufZsH
637,@UntoNuggan I am positive we are going to eventually figure out mast cells are related to COVID somehow
638,Sad but true -yet he is the one candidate they fear and under The last leader ofoole all MPs where whipped into silence on covid! https://t.co/poJx6bOtd5
639,If you WATCH/LISTEN to this video you can CLEARY get a sense that this #VACCINE expert is telling EVERYONE that the #Covid #vaccines WERE/ARE the worst thing that happened… he says #NATURAL immunity should have &amp; would have been the BEST! https://t.co/4ewCcQwQvm
640,@TrentCapelli @paladine Canada death rate from Covid is .0010. US death rate is .032.
641,@dylanminnette pls tell me you tested yourself for covid im in the front row tonight 😣
642,"🔥🔥from @EricTopol calling BS. A must read. 

“The bunk that cases are not important is preposterous. They are infections that beget more cases, they beget Long Covid, they beget sickness, hospitalizations and deaths. They are also the underpinning of new variants.” https://t.co/BpqbJygyCa"
643,"Since the release of the Investigation Report on COVID-19 Transmission, the relevant reports have been banned by the US for many times. #COVID19 #COVID-19 #COVID #Omicron https://t.co/Nkz7DNaqII"
644,"@KentaroHokori Not at all, go if you want. I think I'd recognize regardless of the precautions people are still spreading covid by going. The only way not to is to just not go. 

I even went to the nerd rage last month, just at some point gotta live a little at a risk of covid I guess."
645,"◆ 18-Year-Old Plays Drums for Oakland, CA Pearl Jam Concert After Band's Drummer Gets COVID - 99.9 KTDY https://t.co/p0yQvZPgWm https://t.co/TUk0HWC951"
646,"Costs, COVID and labor crunch hit Taiwan's restaurant industry https://t.co/AmjuBUmPOE"
647,Daily Confirmed Covid Cases per 1K Population by County For ID   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/svGt1wDjJQ
648,@chrislhayes You won't be relatively healthy for long if you get covid once a year since it causes  cumulative damage.
649,"@AndrewBromfield @manopeace3 @roadkillmwa @ItsDeanBlundell ""Raptors talk""? Right-wing COVID deniers don't watch basketball, no matter their hue. Nice try, though. Good luck infiltrating Canada's new MAGA right. The COVID denial is a good start to make inroads. You're on your way."
650,@davesullivan15 @MMandryk @leaderpost The optics of this trade mission are poor and “the feds do nothing here” just isn’t accurate. There were a number of back door federal transfers the province capitalized on as a result of COVID. Don’t kid yourself.
651,"@Rob_Fleming @jjhorgan ""School and child-care closures drove mothers out of the workforce:""

Yes, b/c gov't refused to work to mitigate the spread of COVID, by making schools &amp; daycares safe, additionally refusing provide adequate resources to support families, especially those who needed to isolate."
652,"@biziliz1 @FoxNews @RepLisaMcClain 2/ Experts say that when the covid numbers went down once we had a vaccine, the pent up demand created a surge.
Immigrants are being apprehended at historical levels. The ""crisis "" is MAGA @GOP using immigration as a political football.  It's on their Top 10 list of lies."
653,"@skyrimswifty @A_Weberg @aDOOTandahalf @sleepisocialist To be fair, Australia was putting people in covid concentration camps and having people have to check in with the police to show they were home on their phones"
654,Yeah I was at that game and it was not a fully heat team. Bam had thumb surgery days later herro was coming back from covid. Jimmy missed a few games after with injuries https://t.co/m3Gn7rQfjM
655,@KevinSMcArthur @matpVI it’s probably also just covid
656,"The only way to have fewer variants of concern is to take steps to reduce the absolute number of Covid infections. Vaccines are not doing this for us. Govt, business, &amp; civil society are actively choosing to normalize high levels of transmission. This is criminal negligence."
657,@David_Moscrop Seeing those numbers after what has been a very questionable handling of the covid crisis should have the opposition parties doing some serious reflection.
658,"@BreitbartNews But they are ""hyping"" it again. A family member of mine is being held ""covid prisoner"" in another lockdown in a nursing home. Confined to their room for weeks, months is torture.😠"
659,"When the plan was to bag a manz in a foreign country, but you bagged Covid instead https://t.co/SUOCQyk1fy"
660,COVID vaccination recommendations evolve over time. Who is due for which dose now? https://t.co/4nBkI7ascX via @ConversationEDU
661,@joepolitics4 @Sing1Out1Louise @thehill Yeah we will all be looking to siphon gas to get to work under Biden. 13 Marines weren’t as lucky as us. 3 times as many Americans died from COVID under your man. Really lucky
662,@GodEmperorKek If not for Covid he would've done so well in 2020
663,"Doctor mocks vaccine skeptics, then DIES after covid vaccine, as media scrubs wrongful death case – https://t.co/Zrqp31TJ2o https://t.co/QLJ6zDrbRQ"
664,"@btlane Wait,what!? The ""nanny state"" that paid billions in subsidies to businesses and their workers through the first covid months? The same ""nanny state"" that kept us all safe?

The politicking of the Nats,to chase votes,is sickening."
665,"@GRERY59 @RealLlamaDuck @SusanBe36094276 yes it is. hiv is a tissue tropism. 
caused by syphilis. it uses host proteins and bacteria/tissue to build viruses. most viruses are caused by spirochetes.

lynn margilis tried to tell everyone HIV is just syphilis.
now there is proof. PCR.
they weren't testing for covid https://t.co/dPyQGKByv6"
666,"@Shootist2022 @MarciaSessler So he actually used the words ""stay absolutely safe"" when referring to continued use of these covid vaccines. 

Seriously?"
667,"@Vanwoods123 @SheliEllsworth @lemire Well thank you for that, I just read a lot of crap in Twitter comments, so it's nice to hear. But honestly, to say our covid policies were a bit much is an understatement. I'm an historian, specialized in Quebec's XXth century..."
668,Why is any news organization giving Bill Gates a single second of airtime to talk about Covid and or vaccines? HE’s NOT A DOCTOR OR A SCIENTIST. Why???? #COVID-19
669,"@GOPChairwoman Not true.  But...Trump knew Covid was a deadly airborne virus that would kill millions of people and did nothing....he lied and lied and lied about it...and politicized it, costing the unnecessary death of hundreds of thousands of people!!"
670,@brianlilley Big government... big taxes... more control over our lives. Hate to think how they would have responded to covid. Probably endless lockdowns.
671,Hong Kong Is Tracing Covid In Sewage. Here’s Why https://t.co/1Kepecf0Ve
672,"@witchycy I got original recipe COVID back in March of 2020 and I think the yo-yo recovery was the most annoying part for me.  I kept feeling better, then worse, then better, then worse again until damn near June."
673,@pmtNinerfan84 No covid season short offseason for these frauds
674,"@Rob_Fleming @jjhorgan And, limiting the spread of COVID was BETTER for children's mental health:

https://t.co/FuRCLHwyCL"
675,@SenatorHume From the lady who wanted DV survivors to use their super to escape. Where is all this supposed super coming from considering you made everyone use their savings to bail you out of the covid pandemic?
676,"First day back at work after covid and I am already looking forward to going to bed... I cannot imagine doing this without a vaccine, jesus"
677,Let’s pray I don’t have COVID again 🙃
678,"DAMN YOU, ONEUS CAN'T PERFORM ON KPOP FLEX BECAUSE OF YOU. CAN YOU COVID PLEASE GET OFF OF THIS STUPID PLANET AND NEVER COME BACK AGAIN? 
https://t.co/3elROBR3DB"
679,@alexandrosM Good point. A doctor told a young man I know he should take it because Covid can cause myocarditis too. Thankfully he didn’t follow this advice.
680,"I was waiting for a couple mass shootings to make the news now that COVID, inflation, gas prices, and Biden news ran out of scare factor for now."
681,People still get Covid? Lmao wouldn’t know never had it.
682,I’m incredibly incredibly sick rn. Probably have Covid. Am I going to sit straight up in my bed and still watch Riverdale? Yes. You may ask why I can’t lay down? MY BODY PHYSICALLY CANT. like idk if it’s Covid or the flue bcuz I usually get the flu this bad
683,@alexmeshkin Call congress and tell them to pass Covid funding
684,"The Plot to Keep Meatpacking Plants Open During COVID-19

#pandemics #TakePandemicsOffTheMenu #CancelAnimalAg #health #COVID19 #meatpacking #slaughterhouses #workers #justice 

⁦@propublica⁩  https://t.co/PiBDpFHG0v"
685,"@eUnited @Spartan Now, before Anaheim we all heard about Formal playing for a ""covid positive Ryanoob"". Was that a smokescreen to hide their attempt to swap Nick for Formal?"
686,@ssternberg16 @Itx_Zachary @alanrogers123 @POTUS You can read a graph right? It spiked at Covid otherwise the trend line is the same.
687,"@HannahDCox @RandPaul @BernieSanders @jackhunter74 and it's not just because of his political positions, but the way he behaves too. He went swimming in the pool for Congress, after being exposed to covid-19,"
688,"Africa finally has enough Covid shots. Is it too little, too late? https://t.co/gByy959XRY"
689,Ewww to me getting Covid twice.
690,@YungMeeer is boston gonna be shut down with covid? i mean i guess if miami cool renting their city to the celtics for a parade we can go bring sunscreen and some shades
691,covid is definitely back
692,"Sadly, total deaths of Covid-19 in New Zealand will pass the 1,000 mark this week. NZ's population: 5.1m"
